TIME,LATITUDE,LONGITUDE,TYPE,NR-TAC,NR-PCI,NR-CI,NR-ARFCN,CSI-RSRP,CSI-RSRQ,CSI-SINR,SS-RSRP,SS-RSRQ,SS-SINR,TAC,PCI,ECI,EARFCN,BAND_WIDTH,RSSI,RSRP,RSRQ,SINR,CQI,LAC,CI,RXLEV,ARFCN,BSIC,PSC,UARFCN,NID,BID,SID,CDMADBM,CDMAECIO,EVDODBM,EVDOECIO,EVDOSNR
20230113 17:50:53.289,31.027038,121.432915,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-62,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:53.834,31.027038,121.432915,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:54.290,31.027028,121.432924,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:55.261,31.027015,121.432928,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:55.990,31.027015,121.432928,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:56.262,31.026998,121.43293,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:57.265,31.026982,121.432934,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:58.162,31.026982,121.432934,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:58.267,31.026966,121.43294,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:50:59.257,31.026949,121.432946,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:00.307,31.026949,121.432946,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:00.310,31.026933,121.432953,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:01.281,31.026919,121.43296,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:02.280,31.026901,121.432965,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:02.425,31.026901,121.432965,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:03.269,31.026881,121.432973,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:04.278,31.026861,121.432985,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:04.600,31.026861,121.432985,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:05.275,31.026842,121.432994,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:06.285,31.026823,121.432999,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:06.769,31.026823,121.432999,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:07.293,31.026808,121.433004,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:08.290,31.026796,121.433015,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:08.858,31.026796,121.433015,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:09.293,31.026788,121.433034,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:10.276,31.026792,121.433056,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:11.093,31.026792,121.433056,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:11.277,31.026801,121.433081,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:12.260,31.026815,121.433104,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:12.751,31.026815,121.433104,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-60,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:13.274,31.026815,121.433104,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:13.287,31.026835,121.43312,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:14.293,31.026856,121.433135,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:15.340,31.026856,121.433135,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:15.353,31.026876,121.43315,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-8,19.2,,,,,,,,,,,,,,,,
20230113 17:51:15.431,31.026876,121.43315,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:16.277,31.026895,121.433164,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:17.265,31.026916,121.433177,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-73,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:17.580,31.026916,121.433177,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:18.289,31.026938,121.433189,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:18.762,31.026938,121.433189,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-64,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:19.255,31.026959,121.433199,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-64,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:19.738,31.026959,121.433199,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-78,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:51:20.291,31.02698,121.43321,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-78,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:51:21.260,31.027,121.433221,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-78,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:51:21.979,31.027,121.433221,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:22.285,31.027018,121.43324,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:23.279,31.027031,121.433264,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:24.163,31.027031,121.433264,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:24.272,31.02704,121.433293,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:25.280,31.027048,121.433324,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:26.334,31.027056,121.433356,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:26.335,31.027056,121.433356,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:27.331,31.027064,121.433385,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:28.272,31.027074,121.433418,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:28.450,31.027074,121.433418,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:29.261,31.027082,121.433451,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:30.303,31.02709,121.433483,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:30.570,31.02709,121.433483,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:31.272,31.027096,121.433516,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:32.255,31.027103,121.433549,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:32.656,31.027103,121.433549,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:33.242,31.027107,121.43358,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:34.252,31.027112,121.433614,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-76,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:34.802,31.027112,121.433614,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:35.315,31.027117,121.433644,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:36.267,31.027115,121.433672,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:36.775,31.027115,121.433672,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:36.931,31.027115,121.433672,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:37.261,31.02712,121.433709,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:38.269,31.02713,121.433742,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:38.995,31.02713,121.433742,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:39.264,31.027136,121.43378,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:40.284,31.027147,121.433812,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-70,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:41.141,31.027147,121.433812,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:41.265,31.027157,121.433841,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:42.255,31.027169,121.433873,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:42.615,31.027169,121.433873,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:42.776,31.027169,121.433873,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:43.288,31.027177,121.433908,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:44.280,31.027188,121.433938,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:45.268,31.027198,121.433972,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:45.315,31.027198,121.433972,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:46.270,31.027209,121.434009,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:47.254,31.02722,121.434047,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:47.303,31.02722,121.434047,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:48.287,31.027233,121.434083,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:49.285,31.027245,121.43412,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-71,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:51:49.596,31.027245,121.43412,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-77,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:50.295,31.027258,121.434155,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-77,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:51.265,31.027271,121.434194,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-77,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:51.778,31.027271,121.434194,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-78,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:52.285,31.027286,121.43423,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-78,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:53.261,31.027301,121.434263,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-78,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:53.902,31.027301,121.434263,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:54.269,31.027306,121.434297,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:55.271,31.0273,121.434324,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-75,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:51:56.097,31.0273,121.434324,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:56.288,31.027284,121.434337,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:57.270,31.027263,121.434343,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:57.814,31.027263,121.434343,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-68,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:51:58.187,31.027263,121.434343,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:51:58.250,31.027244,121.434348,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:51:59.264,31.027224,121.434349,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:00.313,31.027203,121.434353,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:00.315,31.027203,121.434353,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:01.298,31.027179,121.434357,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:02.271,31.027154,121.434364,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:02.411,31.027154,121.434364,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-87,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:03.266,31.027128,121.434375,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-87,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:03.811,31.027128,121.434375,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:04.247,31.027099,121.434385,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-69,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:04.467,31.027099,121.434385,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-88,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:05.263,31.02707,121.434397,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-88,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:06.282,31.027042,121.434409,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-88,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:06.688,31.027042,121.434409,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-89,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:07.244,31.027013,121.434422,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-89,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:08.270,31.026984,121.434435,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-89,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:08.812,31.026984,121.434435,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-89,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:09.266,31.026955,121.43445,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-89,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:10.268,31.026925,121.434466,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-89,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:10.985,31.026925,121.434466,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:11.259,31.026894,121.43448,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:12.293,31.026862,121.434494,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:13.160,31.026862,121.434494,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-87,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:13.243,31.026832,121.434507,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-87,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:14.268,31.026801,121.43452,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-87,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:15.311,31.026771,121.434533,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-87,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:15.312,31.026771,121.434533,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:16.317,31.026771,121.434533,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:16.365,31.02674,121.434545,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:17.260,31.02671,121.434556,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:17.449,31.02671,121.434556,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:18.270,31.026685,121.434573,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:19.269,31.026657,121.434588,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:19.562,31.026657,121.434588,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-82,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:20.279,31.026629,121.4346,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-82,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:21.262,31.026603,121.434608,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-82,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:21.746,31.026603,121.434608,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:22.275,31.026576,121.434619,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:23.284,31.026549,121.434633,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:23.886,31.026549,121.434633,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:24.277,31.026519,121.434643,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:24.647,31.026519,121.434643,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:25.267,31.02649,121.434648,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:26.069,31.02649,121.434648,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:26.288,31.026459,121.434648,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:27.277,31.02644,121.434635,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-80,-12,19.2,,,,,,,,,,,,,,,,
20230113 17:52:28.178,31.02644,121.434635,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-72,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:28.233,31.02644,121.434635,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:28.268,31.026424,121.434609,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:29.265,31.026412,121.434583,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:30.296,31.026412,121.434583,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:30.312,31.026399,121.434557,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-79,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:30.358,31.026399,121.434557,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:31.272,31.026391,121.434532,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:32.279,31.026379,121.434503,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:32.566,31.026379,121.434503,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:33.271,31.026365,121.434474,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-85,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:34.174,31.026365,121.434474,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:34.279,31.026351,121.434447,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-74,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:34.726,31.026351,121.434447,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:35.266,31.026343,121.434414,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:36.287,31.026334,121.43438,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:36.893,31.026334,121.43438,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:52:37.278,31.02632,121.434345,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:52:38.273,31.026306,121.434308,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-9,19.2,,,,,,,,,,,,,,,,
20230113 17:52:39.125,31.026306,121.434308,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:39.257,31.026293,121.434271,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-84,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:40.190,31.026293,121.434271,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-77,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:40.274,31.02628,121.434236,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-77,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:41.282,31.026269,121.434201,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-77,-11,19.2,,,,,,,,,,,,,,,,
20230113 17:52:41.284,31.026269,121.434201,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:42.280,31.026257,121.434165,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:43.264,31.026244,121.434128,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-81,-10,19.2,,,,,,,,,,,,,,,,
20230113 17:52:43.417,31.026244,121.434128,LTE,,,,,,,,,,,6234,410,217313361,1300,10000,,-83,-10,19.2,,,,,,,,,,,,,,,,
